Date,High,Low,Open,Close,Volume,Adj Close
2018-07-02,2.380000114440918,2.299999952316284,2.3399999141693115,2.319999933242798,13900,2.319999933242798
2018-07-03,2.440000057220459,2.2899999618530273,2.3399999141693115,2.4100000858306885,15500,2.4100000858306885
2018-07-05,2.4200000762939453,2.319999933242798,2.4000000953674316,2.380000114440918,31700,2.380000114440918
2018-07-06,2.4200000762939453,2.3299999237060547,2.380000114440918,2.4000000953674316,13600,2.4000000953674316
2018-07-09,2.4600000381469727,2.359999895095825,2.390000104904175,2.390000104904175,9100,2.390000104904175
2018-07-10,2.490000009536743,2.4000000953674316,2.440000057220459,2.4200000762939453,13600,2.4200000762939453
2018-07-11,2.4600000381469727,2.4000000953674316,2.430000066757202,2.430000066757202,9800,2.430000066757202
2018-07-12,2.430000066757202,2.3399999141693115,2.4100000858306885,2.390000104904175,34800,2.390000104904175
2018-07-13,2.390000104904175,2.3399999141693115,2.359999895095825,2.3399999141693115,7500,2.3399999141693115
2018-07-16,2.4600000381469727,2.319999933242798,2.359999895095825,2.369999885559082,34000,2.369999885559082
2018-07-17,2.5299999713897705,2.359999895095825,2.359999895095825,2.4700000286102295,59900,2.4700000286102295
2018-07-18,2.5,2.450000047683716,2.5,2.5,21200,2.5
2018-07-19,2.5799999237060547,2.4600000381469727,2.4800000190734863,2.4700000286102295,11400,2.4700000286102295
2018-07-20,2.569999933242798,2.4600000381469727,2.4600000381469727,2.5399999618530273,9400,2.5399999618530273
2018-07-23,2.5199999809265137,2.450000047683716,2.5199999809265137,2.450000047683716,7700,2.450000047683716
2018-07-24,2.4800000190734863,2.450000047683716,2.4800000190734863,2.450000047683716,4300,2.450000047683716
2018-07-25,2.4700000286102295,2.4200000762939453,2.4700000286102295,2.440000057220459,8700,2.440000057220459
2018-07-26,2.4200000762939453,2.359999895095825,2.4000000953674316,2.4000000953674316,6100,2.4000000953674316
2018-07-27,2.4000000953674316,2.3299999237060547,2.3499999046325684,2.3399999141693115,25400,2.3399999141693115
2018-07-30,2.5,2.319999933242798,2.319999933242798,2.4000000953674316,29000,2.4000000953674316
2018-07-31,2.4100000858306885,2.200000047683716,2.299999952316284,2.3299999237060547,41000,2.3299999237060547
2018-08-01,2.4000000953674316,2.309999942779541,2.309999942779541,2.4000000953674316,10900,2.4000000953674316
2018-08-02,2.369999885559082,2.299999952316284,2.3299999237060547,2.3299999237060547,16900,2.3299999237060547
2018-08-03,2.390000104904175,2.2699999809265137,2.299999952316284,2.2799999713897705,26800,2.2799999713897705
2018-08-06,2.3299999237060547,2.200000047683716,2.2699999809265137,2.2200000286102295,25800,2.2200000286102295
2018-08-07,2.2899999618530273,2.1600000858306885,2.2699999809265137,2.2300000190734863,18200,2.2300000190734863
2018-08-08,2.25,2.1500000953674316,2.25,2.200000047683716,21900,2.200000047683716
2018-08-09,2.259999990463257,2.1500000953674316,2.180000066757202,2.2100000381469727,12300,2.2100000381469727
2018-08-10,2.259999990463257,2.0899999141693115,2.180000066757202,2.200000047683716,38900,2.200000047683716
2018-08-13,2.2100000381469727,2.119999885559082,2.2100000381469727,2.140000104904175,27800,2.140000104904175
2018-08-14,2.190000057220459,2.130000114440918,2.130000114440918,2.180000066757202,4300,2.180000066757202
2018-08-15,2.180000066757202,2.0999999046325684,2.1500000953674316,2.140000104904175,17000,2.140000104904175
2018-08-16,2.190000057220459,2.130000114440918,2.140000104904175,2.190000057220459,10300,2.190000057220459
2018-08-17,2.200000047683716,2.119999885559082,2.200000047683716,2.119999885559082,7300,2.119999885559082
2018-08-20,2.200000047683716,2.109999895095825,2.109999895095825,2.1600000858306885,11000,2.1600000858306885
2018-08-21,2.25,2.109999895095825,2.190000057220459,2.1500000953674316,27000,2.1500000953674316
2018-08-22,2.2200000286102295,2.109999895095825,2.140000104904175,2.109999895095825,36900,2.109999895095825
2018-08-23,2.180000066757202,2.0799999237060547,2.130000114440918,2.0899999141693115,56600,2.0899999141693115
2018-08-24,2.130000114440918,2.059999942779541,2.0899999141693115,2.0799999237060547,34200,2.0799999237060547
2018-08-27,2.109999895095825,2.069999933242798,2.0799999237060547,2.069999933242798,105600,2.069999933242798
2018-08-28,2.109999895095825,2.0199999809265137,2.069999933242798,2.0899999141693115,45100,2.0899999141693115
2018-08-29,2.180000066757202,2.0999999046325684,2.109999895095825,2.1700000762939453,33600,2.1700000762939453
2018-08-30,2.2200000286102295,2.119999885559082,2.180000066757202,2.200000047683716,8100,2.200000047683716
2018-08-31,2.2100000381469727,2.180000066757202,2.180000066757202,2.180000066757202,3500,2.180000066757202
2018-09-04,2.2200000286102295,2.140000104904175,2.180000066757202,2.1600000858306885,8100,2.1600000858306885
2018-09-05,2.200000047683716,2.009999990463257,2.109999895095825,2.1700000762939453,23900,2.1700000762939453
2018-09-06,2.190000057220459,2.0199999809265137,2.180000066757202,2.119999885559082,76600,2.119999885559082
2018-09-07,2.180000066757202,2.0999999046325684,2.0999999046325684,2.130000114440918,6400,2.130000114440918
2018-09-10,2.130000114440918,2.0999999046325684,2.119999885559082,2.0999999046325684,6900,2.0999999046325684
2018-09-11,2.1500000953674316,2.0999999046325684,2.0999999046325684,2.1500000953674316,9700,2.1500000953674316
2018-09-12,2.200000047683716,2.0399999618530273,2.1500000953674316,2.190000057220459,6300,2.190000057220459
2018-09-13,2.240000009536743,2.119999885559082,2.119999885559082,2.2100000381469727,13000,2.2100000381469727
2018-09-14,2.2899999618530273,2.200000047683716,2.2200000286102295,2.259999990463257,21700,2.259999990463257
2018-09-17,2.299999952316284,2.2699999809265137,2.2699999809265137,2.2699999809265137,7000,2.2699999809265137
2018-09-18,2.2899999618530273,2.1700000762939453,2.2899999618530273,2.2300000190734863,10700,2.2300000190734863
2018-09-19,2.25,2.180000066757202,2.200000047683716,2.2200000286102295,26700,2.2200000286102295
2018-09-20,2.25,2.200000047683716,2.2100000381469727,2.2100000381469727,4700,2.2100000381469727
2018-09-21,2.299999952316284,2.2300000190734863,2.2300000190734863,2.2899999618530273,16300,2.2899999618530273
2018-09-24,2.299999952316284,2.200000047683716,2.2699999809265137,2.200000047683716,16600,2.200000047683716
2018-09-25,2.240000009536743,2.200000047683716,2.240000009536743,2.200000047683716,13800,2.200000047683716
2018-09-26,2.259999990463257,2.1500000953674316,2.200000047683716,2.200000047683716,12100,2.200000047683716
2018-09-27,2.240000009536743,2.200000047683716,2.200000047683716,2.2200000286102295,9400,2.2200000286102295
2018-09-28,2.25,2.180000066757202,2.2100000381469727,2.180000066757202,5200,2.180000066757202
2018-10-01,2.25,2.200000047683716,2.200000047683716,2.2200000286102295,6800,2.2200000286102295
2018-10-02,2.2100000381469727,2.059999942779541,2.059999942779541,2.1700000762939453,4000,2.1700000762939453
2018-10-03,2.2200000286102295,2.190000057220459,2.200000047683716,2.200000047683716,10800,2.200000047683716
2018-10-04,2.2100000381469727,2.1600000858306885,2.1600000858306885,2.200000047683716,5600,2.200000047683716
2018-10-05,2.200000047683716,2.180000066757202,2.200000047683716,2.190000057220459,2600,2.190000057220459
2018-10-08,2.180000066757202,2.1600000858306885,2.1600000858306885,2.180000066757202,2600,2.180000066757202
2018-10-09,2.190000057220459,2.1500000953674316,2.1700000762939453,2.1500000953674316,9100,2.1500000953674316
2018-10-10,2.2200000286102295,2.1500000953674316,2.1500000953674316,2.1500000953674316,13900,2.1500000953674316
2018-10-11,2.2300000190734863,2.130000114440918,2.1500000953674316,2.130000114440918,8200,2.130000114440918
2018-10-12,2.2100000381469727,2.119999885559082,2.1600000858306885,2.1500000953674316,12200,2.1500000953674316
2018-10-15,2.2100000381469727,2.130000114440918,2.140000104904175,2.1500000953674316,2800,2.1500000953674316
2018-10-16,2.1600000858306885,1.9800000190734863,2.1600000858306885,2.0,80600,2.0
2018-10-17,2.0999999046325684,1.9800000190734863,2.0,1.9800000190734863,13800,1.9800000190734863
2018-10-18,2.0299999713897705,1.940000057220459,1.9600000381469727,2.0,28000,2.0
2018-10-19,2.0199999809265137,1.899999976158142,1.9900000095367432,2.0,70800,2.0
2018-10-22,1.9700000286102295,1.8799999952316284,1.8799999952316284,1.940000057220459,29800,1.940000057220459
2018-10-23,1.9299999475479126,1.850000023841858,1.9299999475479126,1.850000023841858,21000,1.850000023841858
2018-10-24,1.9600000381469727,1.7599999904632568,1.809999942779541,1.9600000381469727,26000,1.9600000381469727
2018-10-25,2.0399999618530273,1.8300000429153442,2.0399999618530273,1.8300000429153442,11200,1.8300000429153442
2018-10-26,1.850000023841858,1.75,1.8300000429153442,1.7599999904632568,24000,1.7599999904632568
2018-10-29,2.0,1.7599999904632568,1.7599999904632568,1.809999942779541,31500,1.809999942779541
2018-10-30,2.049999952316284,1.7300000190734863,1.7300000190734863,1.8899999856948853,8900,1.8899999856948853
2018-10-31,1.9800000190734863,1.840000033378601,1.8600000143051147,1.840000033378601,13000,1.840000033378601
2018-11-01,1.9800000190734863,1.8300000429153442,1.8300000429153442,1.9199999570846558,9200,1.9199999570846558
2018-11-02,1.9700000286102295,1.809999942779541,1.899999976158142,1.809999942779541,11700,1.809999942779541
2018-11-05,1.9800000190734863,1.8200000524520874,1.850000023841858,1.8200000524520874,8000,1.8200000524520874
2018-11-06,1.9600000381469727,1.8200000524520874,1.850000023841858,1.940000057220459,3400,1.940000057220459
2018-11-07,1.9600000381469727,1.850000023841858,1.9299999475479126,1.850000023841858,4300,1.850000023841858
2018-11-08,1.9500000476837158,1.8600000143051147,1.8600000143051147,1.9199999570846558,2100,1.9199999570846558
2018-11-09,1.9500000476837158,1.850000023841858,1.9299999475479126,1.9299999475479126,3300,1.9299999475479126
2018-11-12,1.9500000476837158,1.809999942779541,1.9299999475479126,1.809999942779541,9700,1.809999942779541
2018-11-13,1.909999966621399,1.7599999904632568,1.850000023841858,1.8899999856948853,13100,1.8899999856948853
2018-11-14,1.8899999856948853,1.7799999713897705,1.8899999856948853,1.8200000524520874,21300,1.8200000524520874
2018-11-15,1.809999942779541,1.7599999904632568,1.7999999523162842,1.7999999523162842,3300,1.7999999523162842
2018-11-16,1.7999999523162842,1.7599999904632568,1.7999999523162842,1.7699999809265137,12800,1.7699999809265137
2018-11-19,1.8300000429153442,1.6799999475479126,1.75,1.7200000286102295,17900,1.7200000286102295
2018-11-20,1.75,1.7000000476837158,1.7200000286102295,1.75,14800,1.75
2018-11-21,1.7699999809265137,1.7000000476837158,1.7699999809265137,1.7000000476837158,34900,1.7000000476837158
2018-11-23,1.7300000190734863,1.649999976158142,1.7000000476837158,1.649999976158142,11600,1.649999976158142
2018-11-26,1.7200000286102295,1.649999976158142,1.649999976158142,1.6699999570846558,4400,1.6699999570846558
2018-11-27,1.7200000286102295,1.6200000047683716,1.7200000286102295,1.6200000047683716,18800,1.6200000047683716
2018-11-28,1.7599999904632568,1.659999966621399,1.6799999475479126,1.7400000095367432,16000,1.7400000095367432
2018-11-29,1.9500000476837158,1.690000057220459,1.7400000095367432,1.809999942779541,17000,1.809999942779541
2018-11-30,1.8700000047683716,1.7100000381469727,1.7799999713897705,1.7400000095367432,116400,1.7400000095367432
2018-12-03,1.8799999952316284,1.7599999904632568,1.7699999809265137,1.850000023841858,4700,1.850000023841858
2018-12-04,1.850000023841858,1.75,1.850000023841858,1.75,3200,1.75
2018-12-06,1.8200000524520874,1.659999966621399,1.6699999570846558,1.659999966621399,10800,1.659999966621399
2018-12-07,1.7300000190734863,1.5399999618530273,1.6699999570846558,1.6299999952316284,17900,1.6299999952316284
2018-12-10,1.6299999952316284,1.4600000381469727,1.4600000381469727,1.600000023841858,14000,1.600000023841858
2018-12-11,1.590000033378601,1.4900000095367432,1.5099999904632568,1.5,6400,1.5
2018-12-12,1.590000033378601,1.3200000524520874,1.4700000286102295,1.4900000095367432,28900,1.4900000095367432
2018-12-13,1.5499999523162842,1.3899999856948853,1.5499999523162842,1.5499999523162842,27800,1.5499999523162842
2018-12-14,1.600000023841858,1.440000057220459,1.5499999523162842,1.5,124300,1.5
2018-12-17,1.5099999904632568,1.4500000476837158,1.4700000286102295,1.4500000476837158,17200,1.4500000476837158
2018-12-18,1.5399999618530273,1.3799999952316284,1.4500000476837158,1.3799999952316284,21800,1.3799999952316284
2018-12-19,1.4800000190734863,1.350000023841858,1.3899999856948853,1.4500000476837158,44400,1.4500000476837158
2018-12-20,1.4500000476837158,1.350000023841858,1.4500000476837158,1.350000023841858,25500,1.350000023841858
2018-12-21,1.3899999856948853,1.3200000524520874,1.3700000047683716,1.3200000524520874,22400,1.3200000524520874
2018-12-24,1.350000023841858,1.2200000286102295,1.340000033378601,1.350000023841858,17700,1.350000023841858
2018-12-26,1.399999976158142,1.159999966621399,1.3799999952316284,1.3300000429153442,59000,1.3300000429153442
2018-12-27,1.350000023841858,1.2599999904632568,1.2899999618530273,1.2999999523162842,16300,1.2999999523162842
2018-12-28,1.340000033378601,1.1799999475479126,1.2999999523162842,1.2000000476837158,86800,1.2000000476837158
2018-12-31,1.340000033378601,1.149999976158142,1.190000057220459,1.2999999523162842,159200,1.2999999523162842
2019-01-02,1.7300000190734863,1.2699999809265137,1.2699999809265137,1.5,32300,1.5
