Date,High,Low,Open,Close,Volume,Adj Close
2018-07-02,7.190000057220459,6.789999961853027,6.829999923706055,6.869999885559082,52600,6.869999885559082
2018-07-03,7.300000190734863,6.900000095367432,6.980000019073486,7.190000057220459,61700,7.190000057220459
2018-07-05,7.25,7.070000171661377,7.25,7.210000038146973,50100,7.210000038146973
2018-07-06,7.659999847412109,7.170000076293945,7.21999979019165,7.340000152587891,81400,7.340000152587891
2018-07-09,7.670000076293945,7.135000228881836,7.400000095367432,7.579999923706055,69300,7.579999923706055
2018-07-10,7.699999809265137,7.190000057220459,7.670000076293945,7.400000095367432,75700,7.400000095367432
2018-07-11,7.610000133514404,7.195000171661377,7.340000152587891,7.420000076293945,42400,7.420000076293945
2018-07-12,7.570000171661377,7.170000076293945,7.46999979019165,7.440000057220459,47600,7.440000057220459
2018-07-13,7.670000076293945,7.290999889373779,7.670000076293945,7.489999771118164,86300,7.489999771118164
2018-07-16,7.539999961853027,7.059999942779541,7.46999979019165,7.449999809265137,59300,7.449999809265137
2018-07-17,7.610000133514404,7.15500020980835,7.420000076293945,7.230000019073486,57000,7.230000019073486
2018-07-18,7.420000076293945,7.126999855041504,7.210000038146973,7.380000114440918,40500,7.380000114440918
2018-07-19,7.5,7.175000190734863,7.380000114440918,7.46999979019165,28600,7.46999979019165
2018-07-20,7.519999980926514,7.309999942779541,7.5,7.400000095367432,36400,7.400000095367432
2018-07-23,7.460000038146973,7.050000190734863,7.360000133514404,7.150000095367432,52800,7.150000095367432
2018-07-24,7.320000171661377,6.920000076293945,7.150000095367432,7.079999923706055,71200,7.079999923706055
2018-07-25,7.429999828338623,7.119999885559082,7.119999885559082,7.369999885559082,48300,7.369999885559082
2018-07-26,7.510000228881836,7.099999904632568,7.380000114440918,7.239999771118164,34600,7.239999771118164
2018-07-27,7.349999904632568,6.849999904632568,7.269999980926514,6.860000133514404,38400,6.860000133514404
2018-07-30,6.949999809265137,6.309999942779541,6.800000190734863,6.389999866485596,70600,6.389999866485596
2018-07-31,6.96999979019165,6.429999828338623,6.440000057220459,6.849999904632568,67700,6.849999904632568
2018-08-01,6.919000148773193,6.5,6.900000095367432,6.619999885559082,52600,6.619999885559082
2018-08-02,6.869999885559082,6.474999904632568,6.610000133514404,6.630000114440918,72200,6.630000114440918
2018-08-03,6.639999866485596,6.170000076293945,6.639999866485596,6.199999809265137,59300,6.199999809265137
2018-08-06,6.400000095367432,6.050000190734863,6.25,6.269999980926514,47200,6.269999980926514
2018-08-07,6.489999771118164,5.869999885559082,6.190000057220459,6.400000095367432,67900,6.400000095367432
2018-08-08,6.75,6.320000171661377,6.429999828338623,6.670000076293945,54500,6.670000076293945
2018-08-09,6.650000095367432,6.270999908447266,6.650000095367432,6.559999942779541,72200,6.559999942779541
2018-08-10,6.650000095367432,6.170000076293945,6.650000095367432,6.409999847412109,44500,6.409999847412109
2018-08-13,6.510000228881836,5.980999946594238,6.400000095367432,6.269999980926514,57300,6.269999980926514
2018-08-14,6.429999828338623,5.909999847412109,6.389999866485596,5.989999771118164,79200,5.989999771118164
2018-08-15,6.369999885559082,5.980000019073486,5.980000019073486,6.199999809265137,40900,6.199999809265137
2018-08-16,6.559999942779541,6.0,6.269999980926514,6.489999771118164,50100,6.489999771118164
