Date,High,Low,Open,Close,Volume,Adj Close
2018-07-02,224.05999755859375,220.1699981689453,221.1999969482422,222.39999389648438,433400.0,220.76951599121094
2018-07-03,226.77000427246094,223.17999267578125,223.3800048828125,225.3300018310547,210000.0,223.67803955078125
2018-07-05,227.0399932861328,222.08999633789062,225.91000366210938,226.0,471700.0,224.34312438964844
2018-07-06,229.0,225.1300048828125,225.1300048828125,227.5,238400.0,225.83213806152344
2018-07-09,228.52000427246094,225.60000610351562,228.52000427246094,227.41000366210938,391800.0,225.7427978515625
2018-07-10,227.47000122070312,223.64999389648438,226.52000427246094,226.0,388700.0,224.34312438964844
2018-07-11,227.82000732421875,222.52999877929688,224.0500030517578,226.22999572753906,614700.0,224.5714569091797
2018-07-12,228.47000122070312,223.57000732421875,228.22000122070312,225.69000244140625,335900.0,224.03541564941406
2018-07-13,228.11000061035156,225.5,226.02999877929688,226.82000732421875,275900.0,225.15713500976562
2018-07-16,228.30999755859375,222.41000366210938,227.50999450683594,224.9199981689453,380900.0,223.2710418701172
2018-07-17,227.1300048828125,223.83999633789062,224.0,225.35000610351562,428100.0,223.69790649414062
2018-07-18,227.6999969482422,224.75,226.27000427246094,225.7899932861328,370800.0,224.13465881347656
2018-07-19,226.4499969482422,224.27000427246094,225.0500030517578,225.8699951171875,444700.0,224.21408081054688
2018-07-20,226.44000244140625,223.8300018310547,225.02000427246094,224.22000122070312,387700.0,222.576171875
2018-07-23,224.8800048828125,222.72000122070312,223.33999633789062,223.67999267578125,348600.0,222.04013061523438
2018-07-24,226.24000549316406,222.83999633789062,224.57000732421875,224.1999969482422,488200.0,222.55633544921875
2018-07-25,224.91000366210938,218.1300048828125,223.30999755859375,222.9499969482422,953300.0,221.31549072265625
2018-07-26,225.0500030517578,203.0399932861328,225.0500030517578,206.85000610351562,2345500.0,205.33352661132812
2018-07-27,210.52999877929688,204.4199981689453,207.0,205.6999969482422,1511400.0,204.1919403076172
2018-07-30,206.3300018310547,197.69000244140625,205.0,201.6999969482422,1529300.0,200.2212677001953
2018-07-31,202.99000549316406,194.94000244140625,202.61000061035156,199.4199981689453,1251100.0,197.95799255371094
2018-08-01,202.10000610351562,198.86000061035156,199.64999389648438,201.64999389648438,1196100.0,200.17164611816406
2018-08-02,205.92999267578125,199.8000030517578,201.33999633789062,204.75999450683594,1112400.0,203.25885009765625
