Date,High,Low,Open,Close,Volume,Adj Close
2018-07-02,165.77000427246094,162.75999450683594,164.67999267578125,164.69000244140625,867100,164.69000244140625
2018-07-03,166.10000610351562,162.6199951171875,165.3699951171875,162.72000122070312,618900,162.72000122070312
2018-07-05,166.14999389648438,162.4600067138672,163.72999572753906,166.02999877929688,585400,166.02999877929688
2018-07-06,167.41000366210938,165.11000061035156,166.61000061035156,165.4600067138672,785500,165.4600067138672
2018-07-09,165.6300048828125,161.77000427246094,165.6300048828125,163.0500030517578,906900,163.0500030517578
2018-07-10,165.63999938964844,160.67999267578125,161.24000549316406,165.49000549316406,783400,165.49000549316406
2018-07-11,165.69000244140625,163.25,164.64999389648438,164.74000549316406,618700,164.74000549316406
2018-07-12,166.72000122070312,163.00999450683594,164.6999969482422,165.32000732421875,623600,165.32000732421875
2018-07-13,166.82000732421875,164.1199951171875,165.30999755859375,164.61000061035156,530500,164.61000061035156
2018-07-16,164.60000610351562,162.27999877929688,164.60000610351562,163.1300048828125,607400,163.1300048828125
2018-07-17,163.82000732421875,162.39999389648438,163.38999938964844,163.69000244140625,925300,163.69000244140625
2018-07-18,163.94000244140625,161.8800048828125,163.94000244140625,162.44000244140625,755000,162.44000244140625
2018-07-19,163.74000549316406,161.24000549316406,162.6699981689453,162.6300048828125,484900,162.6300048828125
2018-07-20,163.22999572753906,161.2100067138672,162.4600067138672,162.25999450683594,569900,162.25999450683594
2018-07-23,161.8300018310547,160.7899932861328,161.8000030517578,161.50999450683594,572300,161.50999450683594
2018-07-24,161.8800048828125,159.52000427246094,161.5,160.32000732421875,1676800,160.32000732421875
2018-07-25,161.94000244140625,159.75999450683594,160.55999755859375,160.67999267578125,1703000,160.67999267578125
2018-07-26,162.5800018310547,161.19000244140625,161.33999633789062,161.42999267578125,1521200,161.42999267578125
2018-07-27,162.75,159.7100067138672,161.75,160.07000732421875,609300,160.07000732421875
2018-07-30,160.77000427246094,157.4199981689453,159.97000122070312,158.2100067138672,1338600,158.2100067138672
2018-07-31,160.8800048828125,156.38999938964844,158.25,158.25,2149200,158.25
2018-08-01,161.72000122070312,155.63999938964844,157.02000427246094,161.57000732421875,3144200,161.57000732421875
2018-08-02,162.66000366210938,156.64999389648438,161.77999877929688,157.1999969482422,1437200,157.1999969482422
2018-08-03,158.9499969482422,156.74000549316406,157.6199951171875,158.49000549316406,1750300,158.49000549316406
2018-08-06,159.80999755859375,157.4199981689453,158.67999267578125,158.8699951171875,943300,158.8699951171875
2018-08-07,159.19000244140625,157.94000244140625,159.0500030517578,158.05999755859375,537500,158.05999755859375
2018-08-08,158.8800048828125,156.92999267578125,158.1699981689453,157.22000122070312,885000,157.22000122070312
2018-08-09,157.72999572753906,156.63999938964844,157.13999938964844,156.9499969482422,428600,156.9499969482422
2018-08-10,157.1300048828125,155.61000061035156,156.67999267578125,156.10000610351562,574900,156.10000610351562
2018-08-13,156.39999389648438,154.58999633789062,155.55999755859375,155.1999969482422,871300,155.1999969482422
2018-08-14,156.05999755859375,154.2100067138672,155.69000244140625,154.8000030517578,797000,154.8000030517578
2018-08-15,156.33999633789062,154.0800018310547,154.8300018310547,155.0500030517578,657900,155.0500030517578
2018-08-16,156.38999938964844,155.1699981689453,155.2899932861328,155.6999969482422,941000,155.6999969482422
2018-08-17,158.0800018310547,154.9199981689453,155.83999633789062,157.82000732421875,729600,157.82000732421875
2018-08-20,158.92999267578125,156.6300048828125,158.16000366210938,157.89999389648438,814500,157.89999389648438
2018-08-21,158.5,156.3699951171875,158.0800018310547,156.61000061035156,471000,156.61000061035156
2018-08-22,156.3000030517578,153.25999450683594,156.1999969482422,154.10000610351562,852400,154.10000610351562
2018-08-23,155.25,153.33999633789062,154.0,154.19000244140625,472800,154.19000244140625
2018-08-24,156.25,154.3000030517578,154.58999633789062,156.02999877929688,683000,156.02999877929688
2018-08-27,156.8300018310547,155.77999877929688,156.4499969482422,156.80999755859375,574600,156.80999755859375
2018-08-28,157.1999969482422,155.7899932861328,156.91000366210938,156.63999938964844,601300,156.63999938964844
2018-08-29,157.8800048828125,156.57000732421875,156.57000732421875,157.52999877929688,445200,157.52999877929688
2018-08-30,157.77000427246094,153.5500030517578,157.47999572753906,154.25999450683594,1054800,154.25999450683594
2018-08-31,156.3699951171875,154.32000732421875,154.32000732421875,155.22999572753906,1081900,155.22999572753906
2018-09-04,156.07000732421875,154.52999877929688,154.77000427246094,155.9199981689453,800000,155.9199981689453
2018-09-05,157.52000427246094,154.32000732421875,155.9199981689453,156.72999572753906,778500,156.72999572753906
