Date,High,Low,Open,Close,Volume,Adj Close
2018-07-02,112.41999816894531,110.25,111.06999969482422,112.37000274658203,653800.0,109.77344512939453
2018-07-03,113.83000183105469,112.33000183105469,112.93000030517578,112.81999969482422,546700.0,110.21305084228516
2018-07-05,113.68000030517578,111.38999938964844,113.68000030517578,112.72000122070312,577300.0,110.11536407470703
2018-07-06,113.77999877929688,112.05000305175781,112.52999877929688,113.27999877929688,481400.0,110.66241455078125
2018-07-09,114.58999633789062,113.48999786376953,113.93000030517578,114.36000061035156,864200.0,111.71746826171875
2018-07-10,114.80999755859375,113.22000122070312,114.23999786376953,114.33999633789062,1142700.0,111.69792175292969
2018-07-11,114.73999786376953,113.41000366210938,113.98999786376953,113.9800033569336,546900.0,111.34624481201172
2018-07-12,116.16999816894531,114.75,114.79000091552734,114.80999755859375,489400.0,112.15706634521484
2018-07-13,115.4000015258789,114.56999969482422,114.56999969482422,114.83000183105469,286600.0,112.17660522460938
2018-07-16,115.68000030517578,114.25,115.0,114.29000091552734,468000.0,111.64907836914062
2018-07-17,115.12999725341797,113.19000244140625,113.97000122070312,114.66999816894531,635700.0,112.02029418945312
2018-07-18,115.77999877929688,114.66000366210938,114.81999969482422,115.22000122070312,669500.0,112.5575942993164
2018-07-19,116.44000244140625,114.70999908447266,115.04000091552734,116.29000091552734,556400.0,113.60285949707031
2018-07-20,116.55000305175781,115.01000213623047,115.51000213623047,115.69999694824219,513700.0,113.02650451660156
2018-07-23,116.5,115.4000015258789,115.77999877929688,115.83000183105469,754200.0,113.15348815917969
2018-07-24,116.73999786376953,115.5,116.18000030517578,116.4000015258789,551100.0,113.71031951904297
2018-07-25,116.52999877929688,114.69999694824219,116.19000244140625,116.33999633789062,779900.0,113.65170288085938
2018-07-26,114.75,109.37999725341797,114.75,111.0199966430664,1790100.0,108.45464324951172
2018-07-27,111.66000366210938,108.62999725341797,110.8499984741211,109.3499984741211,1065300.0,106.82323455810547
2018-07-30,111.66999816894531,109.44999694824219,109.63999938964844,111.12999725341797,700700.0,108.56208801269531
2018-07-31,113.12000274658203,111.47000122070312,111.62999725341797,112.9000015258789,959000.0,110.29119873046875
2018-08-01,113.44000244140625,111.72000122070312,112.98999786376953,111.9000015258789,679600.0,109.3143081665039
2018-08-02,110.94999694824219,109.13999938964844,110.80000305175781,110.79000091552734,719400.0,108.2299575805664
2018-08-03,111.58999633789062,110.19999694824219,111.08999633789062,111.38999938964844,428100.0,108.81609344482422
2018-08-06,111.87999725341797,110.6500015258789,111.05000305175781,110.91000366210938,672700.0,108.3471908569336
2018-08-07,112.36000061035156,110.62000274658203,111.16999816894531,112.19999694824219,625800.0,109.60737609863281
2018-08-08,112.43000030517578,110.58000183105469,112.43000030517578,110.7300033569336,433500.0,108.17134094238281
2018-08-09,112.5999984741211,110.81999969482422,110.81999969482422,111.55999755859375,637200.0,108.98216247558594
2018-08-10,111.1500015258789,110.20999908447266,111.1500015258789,110.55999755859375,499000.0,108.00526428222656
2018-08-13,111.16999816894531,109.58000183105469,110.91999816894531,110.05999755859375,495700.0,107.51681518554688
2018-08-14,112.04000091552734,110.36000061035156,110.36000061035156,111.41999816894531,613500.0,108.84539794921875
2018-08-15,110.41999816894531,107.38999938964844,110.41999816894531,108.4800033569336,754700.0,105.97333526611328
2018-08-16,110.31999969482422,108.45999908447266,108.9800033569336,110.23999786376953,702700.0,107.69265747070312
2018-08-17,111.94999694824219,110.19999694824219,110.27999877929688,111.61000061035156,648300.0,109.031005859375
2018-08-20,112.30000305175781,111.1500015258789,112.0,112.26000213623047,675200.0,109.66598510742188
2018-08-21,112.6500015258789,112.05999755859375,112.2300033569336,112.22000122070312,633000.0,109.62691497802734
2018-08-22,112.62000274658203,110.58000183105469,112.4000015258789,110.73999786376953,526000.0,108.18110656738281
2018-08-23,110.72000122070312,109.7699966430664,110.58000183105469,110.11000061035156,636200.0,107.56566619873047
2018-08-24,110.80999755859375,109.70999908447266,110.68000030517578,110.63999938964844,647500.0,108.08341979980469
2018-08-27,113.45999908447266,111.0,111.04000091552734,112.66000366210938,947500.0,110.05675506591797
2018-08-28,113.30000305175781,111.12999725341797,112.87999725341797,111.56999969482422,531500.0,108.99192810058594
2018-08-29,112.9800033569336,111.37000274658203,111.52999877929688,112.7699966430664,607200.0,110.1642074584961
2018-08-30,112.51000213623047,110.94000244140625,112.19999694824219,111.37000274658203,458200.0,108.79655456542969
2018-08-31,111.43000030517578,109.66999816894531,110.76000213623047,109.91999816894531,786800.0,107.38005828857422
2018-09-04,110.02999877929688,108.66000366210938,109.75,109.25,533100.0,106.72554016113281
2018-09-05,112.0,108.87999725341797,109.13999938964844,111.75,767500.0,109.16777038574219
2018-09-06,112.88999938964844,111.01000213623047,111.98999786376953,111.55999755859375,584900.0,108.98216247558594
2018-09-07,112.06999969482422,110.79000091552734,111.31999969482422,111.91000366210938,634300.0,109.32408142089844
2018-09-10,113.72000122070312,112.01000213623047,112.33000183105469,113.19999694824219,491400.0,110.58425903320312
2018-09-11,113.20999908447266,111.51000213623047,112.80999755859375,112.63999938964844,662700.0,110.0372085571289
2018-09-12,113.37999725341797,112.44999694824219,112.75,112.88999938964844,638800.0,110.28142547607422
2018-09-13,114.2699966430664,112.58000183105469,113.01000213623047,113.76000213623047,500100.0,111.91449737548828
2018-09-14,115.16999816894531,113.51000213623047,113.81999969482422,114.45999908447266,551900.0,112.60314178466797
2018-09-17,116.13999938964844,114.69000244140625,114.69000244140625,115.36000061035156,565100.0,113.48854064941406
2018-09-18,116.86000061035156,115.62000274658203,115.80999755859375,116.44999694824219,578000.0,114.56085205078125
2018-09-19,118.44000244140625,116.98999786376953,117.0,117.77999877929688,691600.0,115.8692855834961
2018-09-20,118.87999725341797,117.8499984741211,118.62999725341797,118.16000366210938,822900.0,116.24311828613281
2018-09-21,118.44999694824219,116.05000305175781,118.44999694824219,116.69000244140625,1072300.0,114.79696655273438
2018-09-24,116.30000305175781,114.12999725341797,116.0999984741211,115.88999938964844,978600.0,114.00994110107422
2018-09-25,116.4800033569336,112.9000015258789,116.4800033569336,113.02999877929688,648400.0,111.19633483886719
2018-09-26,113.23999786376953,111.05000305175781,112.94999694824219,111.56999969482422,824700.0,109.76002502441406
2018-09-27,112.30000305175781,110.44000244140625,111.83000183105469,110.54000091552734,458600.0,108.74673461914062
2018-09-28,111.16000366210938,109.5,110.56999969482422,109.69000244140625,614700.0,107.91053009033203
2018-10-01,110.5199966430664,109.33000183105469,110.33000183105469,109.9800033569336,692500.0,108.19581604003906
2018-10-02,110.62000274658203,109.51000213623047,110.30000305175781,109.88999938964844,975300.0,108.10728454589844
2018-10-03,110.4800033569336,105.51000213623047,110.47000122070312,105.94000244140625,1067300.0,104.22135925292969
2018-10-04,107.2699966430664,105.75,106.11000061035156,106.76000213623047,1088300.0,105.02806091308594
2018-10-05,108.1500015258789,105.45999908447266,106.81999969482422,105.62999725341797,916900.0,103.91638946533203
2018-10-08,105.5999984741211,100.7300033569336,105.01000213623047,101.37999725341797,1133100.0,99.7353286743164
2018-10-09,98.8499984741211,92.56999969482422,98.8499984741211,93.13999938964844,3136500.0,91.62901306152344
2018-10-10,93.27999877929688,88.93000030517578,93.0,88.94999694824219,2555100.0,87.5069808959961
2018-10-11,90.5999984741211,88.20999908447266,89.0,88.36000061035156,3607400.0,86.92655944824219
2018-10-12,89.80000305175781,86.9800033569336,89.80000305175781,88.05000305175781,1888500.0,86.62158966064453
2018-10-15,88.6500015258789,87.62000274658203,87.68000030517578,88.33999633789062,2104500.0,86.90687561035156
2018-10-16,90.81999969482422,88.0199966430664,89.0,90.43000030517578,2135700.0,88.96298217773438
2018-10-17,90.95999908447266,89.44999694824219,90.51000213623047,90.91000366210938,1457900.0,89.43519592285156
2018-10-18,91.16999816894531,88.08999633789062,90.05999755859375,89.05999755859375,1214400.0,87.61519622802734
2018-10-19,90.13999938964844,87.79000091552734,89.22000122070312,87.91999816894531,899000.0,86.49369049072266
2018-10-22,88.22000122070312,85.56999969482422,88.05000305175781,86.77999877929688,2304100.0,85.37218475341797
2018-10-23,87.58999633789062,84.0,85.5999984741211,87.01000213623047,1195800.0,85.59845733642578
2018-10-24,87.87000274658203,83.54000091552734,87.18000030517578,83.69999694824219,1398800.0,82.34214782714844
2018-10-25,92.2699966430664,85.0,85.0,89.0199966430664,3145600.0,87.57584381103516
