Date,High,Low,Open,Close,Volume,Adj Close
2018-07-02,42.529998779296875,41.959999084472656,42.2400016784668,42.38999938964844,2820800.0,41.878562927246094
2018-07-03,42.970001220703125,42.36000061035156,42.630001068115234,42.45000076293945,1284800.0,41.937843322753906
2018-07-05,42.68000030517578,42.15999984741211,42.61000061035156,42.540000915527344,1187200.0,42.026756286621094
2018-07-06,42.95000076293945,42.43000030517578,42.54999923706055,42.72999954223633,871800.0,42.21446228027344
2018-07-09,43.25,42.72999954223633,42.900001525878906,42.83000183105469,950700.0,42.313255310058594
2018-07-10,43.029998779296875,42.689998626708984,42.72999954223633,42.88999938964844,1277700.0,42.372528076171875
2018-07-11,42.880001068115234,42.400001525878906,42.630001068115234,42.77000045776367,1549400.0,42.25397872924805
2018-07-12,43.22999954223633,42.470001220703125,43.04999923706055,42.47999954223633,1305900.0,41.96747970581055
2018-07-13,42.88999938964844,42.439998626708984,42.439998626708984,42.77000045776367,1244700.0,42.25397872924805
2018-07-16,42.869998931884766,42.369998931884766,42.869998931884766,42.4900016784668,1288100.0,41.977359771728516
2018-07-17,42.790000915527344,42.2400016784668,42.27000045776367,42.72999954223633,1086500.0,42.21446228027344
2018-07-18,43.119998931884766,42.689998626708984,42.810001373291016,42.91999816894531,1153900.0,42.402164459228516
2018-07-19,43.130001068115234,42.560001373291016,42.90999984741211,43.0099983215332,1436900.0,42.49108123779297
2018-07-20,42.90999984741211,42.560001373291016,42.72999954223633,42.61000061035156,1559100.0,42.095909118652344
2018-07-23,42.7599983215332,42.13999938964844,42.599998474121094,42.16999816894531,1204300.0,41.661216735839844
2018-07-24,42.599998474121094,42.130001068115234,42.27000045776367,42.2599983215332,1196400.0,41.7501335144043
2018-07-25,42.619998931884766,42.02000045776367,42.189998626708984,42.11000061035156,2043800.0,41.60194396972656
2018-07-26,42.95000076293945,42.130001068115234,42.18000030517578,42.79999923706055,3652000.0,42.28361511230469
2018-07-27,44.04999923706055,42.91999816894531,43.060001373291016,43.83000183105469,2023500.0,43.30119323730469
2018-07-30,44.36000061035156,43.790000915527344,43.900001525878906,43.91999816894531,1497300.0,43.39010238647461
2018-07-31,44.34000015258789,43.91999816894531,44.0099983215332,44.06999969482422,1285300.0,43.538291931152344
2018-08-01,44.150001525878906,43.45000076293945,44.0,43.619998931884766,1523400.0,43.09372329711914
2018-08-02,44.2599983215332,41.63999938964844,43.7599983215332,42.93000030517578,2533200.0,42.41204833984375
2018-08-03,43.66999816894531,42.38999938964844,43.189998626708984,43.38999938964844,1909500.0,42.86649703979492
2018-08-06,44.279998779296875,43.16999816894531,43.27000045776367,43.189998626708984,1361900.0,42.66891098022461
2018-08-07,42.209999084472656,40.880001068115234,41.0,41.0,4513200.0,40.505340576171875
2018-08-08,41.5099983215332,40.81999969482422,41.0,41.290000915527344,2458300.0,40.791839599609375
2018-08-09,41.720001220703125,41.209999084472656,41.2400016784668,41.459999084472656,1536400.0,40.959781646728516
2018-08-10,41.34000015258789,39.529998779296875,41.34000015258789,39.7599983215332,2700400.0,39.28029251098633
2018-08-13,39.939998626708984,39.02000045776367,39.79999923706055,39.630001068115234,4148800.0,39.1518669128418
2018-08-14,40.470001220703125,39.72999954223633,39.810001373291016,39.869998931884766,2000500.0,39.38896942138672
2018-08-15,39.95000076293945,39.459999084472656,39.95000076293945,39.720001220703125,2010300.0,39.240779876708984
2018-08-16,39.86000061035156,38.9900016784668,39.84000015258789,39.04999923706055,1860000.0,38.578861236572266
2018-08-17,39.04999923706055,38.4900016784668,38.849998474121094,38.95000076293945,5421900.0,38.48006820678711
2018-08-20,39.11000061035156,38.63999938964844,39.040000915527344,38.83000183105469,2286500.0,38.36151885986328
2018-08-21,39.439998626708984,38.77000045776367,38.77000045776367,39.380001068115234,1978400.0,38.904884338378906
2018-08-22,39.5099983215332,39.16999816894531,39.40999984741211,39.31999969482422,1356400.0,38.84560775756836
2018-08-23,39.34000015258789,38.83000183105469,39.25,38.90999984741211,1217100.0,38.440547943115234
2018-08-24,39.150001525878906,38.84000015258789,38.959999084472656,38.959999084472656,1143500.0,38.48994827270508
2018-08-27,40.09000015258789,38.9900016784668,39.06999969482422,39.849998474121094,1807700.0,39.36920928955078
2018-08-28,40.209999084472656,39.779998779296875,39.81999969482422,40.08000183105469,1986400.0,39.596439361572266
2018-08-29,40.90999984741211,40.060001373291016,40.11000061035156,40.7400016784668,1784400.0,40.248470306396484
2018-08-30,40.7599983215332,40.209999084472656,40.63999938964844,40.279998779296875,1234500.0,39.79402160644531
2018-08-31,40.5099983215332,39.9900016784668,40.16999816894531,40.11000061035156,1308500.0,39.626075744628906
2018-09-04,40.11000061035156,39.41999816894531,39.939998626708984,39.52000045776367,1619400.0,39.043190002441406
2018-09-05,40.66999816894531,39.40999984741211,39.439998626708984,40.459999084472656,2387400.0,39.97184753417969
2018-09-06,40.65999984741211,40.16999816894531,40.29999923706055,40.5,1038900.0,40.170223236083984
2018-09-07,40.560001373291016,40.13999938964844,40.43000030517578,40.25,1215000.0,39.92225646972656
2018-09-10,40.790000915527344,40.34000015258789,40.45000076293945,40.58000183105469,1013700.0,40.24957275390625
2018-09-11,40.720001220703125,40.08000183105469,40.52000045776367,40.560001373291016,1328500.0,40.229732513427734
2018-09-12,41.06999969482422,40.38999938964844,40.560001373291016,40.81999969482422,1176000.0,40.48761749267578
